,input_accessionID,database_accessionID,qstart,qend,nident,input_length,totident
2971,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",NC_030884.1,3994,4030,30,29763,6858
2972,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",NC_030884.1,24066,24090,22,29763,6858
2973,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",NC_030884.1,28906,28925,19,29763,6858
2974,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",NC_030884.1,4060,4098,31,29763,6858
2975,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",NC_030884.1,22309,22332,22,29763,6858
2976,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",NC_030884.1,883,909,23,29763,6858
2977,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",NC_030884.1,13083,13109,23,29763,6858
2978,"NC_029314.1_Hoswirudivirus_ARV2_Acidianus_rod-shaped_virus_2_strain_ARV2,_complete_genome",NC_030884.1,11771,11787,17,29763,6858
2979,"NC_029548.1_Alphatristromavirus_PFV1_Pyrobaculum_filamentous_virus_1,_complete_genome",NC_030884.1,1569,1603,30,17714,30
2980,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,90766,90805,33,125171,585
2981,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,29883,29913,27,125171,585
2982,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,34047,34115,52,125171,585
2983,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,29761,29818,46,125171,585
2984,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,59957,59988,27,125171,585
2985,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,85917,85935,19,125171,585
2986,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,51091,51109,19,125171,585
2987,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,36799,36817,19,125171,585
2988,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,112519,112570,40,125171,585
2989,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,13605,13642,31,125171,585
2990,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,81488,81529,34,125171,585
2991,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,59839,59861,21,125171,585
2992,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,5021,5048,24,125171,585
2993,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,6333,6362,26,125171,585
2994,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,26049,26076,24,125171,585
2995,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,29040,29067,24,125171,585
2996,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,49463,49502,32,125171,585
2997,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,38026,38053,24,125171,585
2998,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,8852,8874,21,125171,585
2999,"NC_030117.1_Canid_alphaherpesvirus_1_Canid_herpesvirus_1_strain_0194,_complete_genome",NC_030884.1,19646,19701,42,125171,585
3000,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,114533,114567,30,137448,669
3001,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,71889,71933,36,137448,669
3002,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,54465,54484,20,137448,669
3003,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,66621,66657,31,137448,669
3004,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,101014,101044,28,137448,669
3005,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,87705,87743,33,137448,669
3006,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,66831,66852,21,137448,669
3007,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,118869,118897,25,137448,669
3008,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,120514,120571,43,137448,669
3009,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,84316,84339,22,137448,669
3010,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,125126,125151,23,137448,669
3011,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,96461,96493,30,137448,669
3012,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,71778,71808,26,137448,669
3013,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,131982,132042,44,137448,669
3014,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,58111,58140,26,137448,669
3015,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,14521,14556,29,137448,669
3016,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,102601,102626,23,137448,669
3017,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,21203,21245,35,137448,669
3018,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,9155,9185,26,137448,669
3019,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,98544,98569,23,137448,669
3020,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,17501,17521,20,137448,669
3021,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,50832,50854,21,137448,669
3022,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,24696,24723,24,137448,669
3023,"NC_030200.1_Macacine_betaherpesvirus_9_Macaca_nemestrina_herpesvirus_7,_complete_genome",NC_030884.1,121052,121089,30,137448,669
3024,"NC_033464.1_Spheniscid_alphaherpesvirus_1_Sphenicid_alphaherpesvirus_1_isolate_lib01004_genome_assembly,_complete_genome:_monopartite",NC_030884.1,107156,107208,42,164540,85
3025,"NC_033464.1_Spheniscid_alphaherpesvirus_1_Sphenicid_alphaherpesvirus_1_isolate_lib01004_genome_assembly,_complete_genome:_monopartite",NC_030884.1,24341,24362,21,164540,85
3026,"NC_033464.1_Spheniscid_alphaherpesvirus_1_Sphenicid_alphaherpesvirus_1_isolate_lib01004_genome_assembly,_complete_genome:_monopartite",NC_030884.1,98964,98987,22,164540,85
3027,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,99907,99940,30,173861,40
3028,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,75701,75734,29,173861,40
3029,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,37355,37411,47,173861,40
3030,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,60791,60849,44,173861,40
3031,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,110551,110576,24,173861,40
3032,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,121690,121720,27,173861,40
3033,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,41264,41301,31,173861,40
3034,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,62923,62971,39,173861,40
3035,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,63684,63717,29,173861,40
3036,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,129624,129653,26,173861,40
3037,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,96866,96905,35,173861,40
3038,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,65722,65759,32,173861,40
3039,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,24518,24539,21,173861,40
3040,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,82606,82647,33,173861,40
3041,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,19820,19853,30,173861,40
3042,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,104721,104758,32,173861,40
3043,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,133670,133700,27,173861,40
3044,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,54641,54664,22,173861,40
3045,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,78263,78291,25,173861,40
3046,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,82958,82986,25,173861,40
3047,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,136637,136655,19,173861,40
3048,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,85588,85631,36,173861,40
3049,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_027365.1,166973,167023,40,173861,40
3050,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,99907,99940,30,173861,663
3051,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,75701,75734,29,173861,663
3052,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,37355,37411,47,173861,663
3053,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,60791,60849,44,173861,663
3054,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,110551,110576,24,173861,663
3055,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,121690,121720,27,173861,663
3056,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,41264,41301,31,173861,663
3057,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,62923,62971,39,173861,663
3058,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,63684,63717,29,173861,663
3059,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,129624,129653,26,173861,663
3060,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,96866,96905,35,173861,663
3061,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,65722,65759,32,173861,663
3062,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,24518,24539,21,173861,663
3063,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,82606,82647,33,173861,663
3064,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,19820,19853,30,173861,663
3065,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,104721,104758,32,173861,663
3066,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,133670,133700,27,173861,663
3067,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,54641,54664,22,173861,663
3068,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,78263,78291,25,173861,663
3069,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,82958,82986,25,173861,663
3070,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,136637,136655,19,173861,663
3071,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_030884.1,85588,85631,36,173861,663
3072,"NC_033620.1_Murid_betaherpesvirus_3_Murine_roseolovirus_isolate_YOK1,_complete_genome",NC_027365.1,166973,167023,40,173861,663
3073,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,199195,199232,32,204237,483
3074,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,155552,155589,32,204237,483
3075,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,108960,108991,29,204237,483
3076,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,38345,38374,26,204237,483
3077,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,43212,43239,26,204237,483
3078,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,48687,48708,21,204237,483
3079,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,195592,195625,28,204237,483
3080,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,159159,159192,28,204237,483
3081,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,89898,89926,25,204237,483
3082,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,25580,25610,27,204237,483
3083,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,46886,46924,31,204237,483
3084,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,135040,135063,22,204237,483
3085,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,167498,167536,31,204237,483
3086,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,187248,187286,31,204237,483
3087,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,187122,187145,22,204237,483
3088,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,167639,167662,22,204237,483
3089,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,200516,200544,25,204237,483
3090,"NC_034266.1_Columbid_alphaherpesvirus_1_Columbid_alphaherpesvirus_1_strain_HLJ,_complete_genome",NC_027365.1,154240,154268,25,204237,483
3091,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,17545,17579,30,147346,3229
3092,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,84618,84674,45,147346,3229
3093,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,16727,16755,26,147346,3229
3094,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,53394,53414,21,147346,3229
3095,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,5048,5080,28,147346,3229
3096,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,6408,6441,30,147346,3229
3097,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,34264,34305,34,147346,3229
3098,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,44387,44430,36,147346,3229
3099,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,41207,41246,32,147346,3229
3100,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,123599,123628,26,147346,3229
3101,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,139142,139171,26,147346,3229
3102,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,71236,71267,28,147346,3229
3103,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,30268,30312,37,147346,3229
3104,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,120076,120118,35,147346,3229
3105,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,142652,142694,35,147346,3229
3106,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,81724,81771,38,147346,3229
3107,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,147077,147118,33,147346,3229
3108,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,115652,115693,33,147346,3229
3109,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,43439,43480,35,147346,3229
3110,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,40940,40984,35,147346,3229
3111,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,38815,38916,71,147346,3229
3112,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,73163,73224,45,147346,3229
3113,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,70933,70966,29,147346,3229
3114,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,85264,85285,21,147346,3229
3115,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,139415,139436,21,147346,3229
3116,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,123334,123355,21,147346,3229
3117,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,70652,70688,30,147346,3229
3118,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,9212,9247,32,147346,3229
3119,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,60234,60273,34,147346,3229
3120,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,28108,28162,43,147346,3229
3121,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,43949,43988,34,147346,3229
3122,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,63610,63652,35,147346,3229
3123,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,7897,7928,27,147346,3229
3124,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,118548,118569,21,147346,3229
3125,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,144201,144222,21,147346,3229
3126,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,90319,90340,21,147346,3229
3127,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,10040,10086,38,147346,3229
3128,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,119887,119908,21,147346,3229
3129,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,142862,142883,21,147346,3229
3130,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,28293,28334,33,147346,3229
3131,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,41317,41355,31,147346,3229
3132,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,4560,4588,25,147346,3229
3133,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,16983,17011,25,147346,3229
3134,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,79579,79619,33,147346,3229
3135,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,31809,31832,22,147346,3229
3136,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,75062,75085,22,147346,3229
3137,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,94790,94821,29,147346,3229
3138,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,27185,27228,34,147346,3229
3139,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,70282,70310,25,147346,3229
3140,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,57960,57988,25,147346,3229
3141,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,147196,147249,43,147346,3229
3142,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,115521,115574,43,147346,3229
3143,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,119985,120050,52,147346,3229
3144,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,142720,142785,52,147346,3229
3145,"NC_034446.1_Ateline_alphaherpesvirus_1_Ateline_alphaherpesvirus_1_isolate_Lennette,_complete_genome",NC_027365.1,37900,37928,25,147346,3229
